Date,Price
2024-11-12,3275.0
2024-11-13,2750.0
2024-11-14,2900.0
2024-11-15,3100.0
2024-11-16,3300.0
2024-11-17,3500.0
2024-11-18,3700.0
2024-11-19,3900.0
2024-11-20,2750.0
2024-11-21,3375.0
2024-11-22,3575.0
2024-11-23,3525.0
2024-11-24,3250.0
2024-11-25,2750.0
2024-11-26,3750.0
2024-11-27,3750.0
2024-11-28,2750.0
2024-11-29,2600.0
2024-11-30,2750.0
2024-12-01,2750.0
2024-12-02,3250.0
2024-12-03,3750.0
2024-12-04,2250.0
2024-12-05,2250.0
2024-12-06,2250.0
2024-12-07,1800.0
2024-12-08,1775.0
2024-12-09,1750.0
2024-12-10,1750.0
2024-12-11,1400.0
2024-12-12,1600.0
2024-12-13,1800.0
2024-12-14,1750.0
2024-12-15,1800.0
2024-12-16,1650.0
2024-12-17,1400.0
2024-12-18,1800.0
2024-12-19,1800.0
2024-12-20,1800.0
2024-12-21,1400.0
2024-12-22,1250.0
2024-12-23,1250.0
2024-12-24,1250.0
2024-12-25,1750.0
2024-12-26,1750.0
2024-12-27,1200.0
2024-12-28,900.0
2024-12-29,1000.0
2024-12-30,1200.0
2024-12-31,1100.0
2025-01-01,1200.0
2025-01-02,900.0
2025-01-03,900.0
2025-01-04,1250.0
2025-01-05,1100.0
2025-01-06,1100.0
2025-01-07,1250.0
2025-01-08,1250.0
2025-01-09,1250.0
2025-01-10,900.0
2025-01-11,900.0
2025-01-12,1400.0
2025-01-13,1100.0
2025-01-14,1100.0
2025-01-15,1100.0
2025-01-16,1250.0
2025-01-17,900.0
2025-01-18,1100.0
2025-01-19,900.0
2025-01-20,900.0
2025-01-21,1750.0
2025-01-22,1200.0
2025-01-23,1100.0
2025-01-24,1100.0
2025-01-25,1100.0
2025-01-26,1100.0
2025-01-27,1200.0
2025-01-28,1200.0
2025-01-29,1100.0
2025-01-30,1200.0
2025-01-31,900.0
2025-02-01,1100.0
2025-02-02,900.0
2025-02-03,1100.0
2025-02-04,900.0
2025-02-05,900.0
2025-02-06,900.0
2025-02-07,900.0
2025-02-08,900.0
2025-02-09,900.0
2025-02-10,900.0
2025-02-11,550.0
2025-02-12,700.0
2025-02-13,700.0
2025-02-14,700.0
2025-02-15,550.0
2025-02-16,700.0
2025-02-17,700.0
2025-02-18,700.0
2025-02-19,700.0
2025-02-20,700.0
2025-02-21,700.0
2025-02-22,700.0
2025-02-23,700.0
2025-02-24,700.0
2025-02-25,650.0
2025-02-26,700.0
2025-02-27,900.0
2025-02-28,900.0
2025-03-01,900.0
2025-03-02,700.0
2025-03-03,1250.0
2025-03-04,900.0
2025-03-05,900.0
2025-03-06,900.0
2025-03-07,900.0
2025-03-08,900.0
2025-03-09,900.0
2025-03-10,900.0
2025-03-11,900.0
2025-03-12,900.0
2025-03-13,1100.0
2025-03-14,1000.0
2025-03-15,900.0
2025-03-16,900.0
2025-03-17,900.0
2025-03-18,700.0
2025-03-19,900.0
2025-03-20,900.0
2025-03-21,700.0
2025-03-22,900.0
2025-03-23,900.0
2025-03-24,700.0
2025-03-25,700.0
2025-03-26,700.0
2025-03-27,700.0
2025-03-28,700.0
2025-03-29,700.0
2025-03-30,700.0
2025-03-31,800.0
2025-04-01,900.0
2025-04-02,900.0
2025-04-03,700.0
2025-04-04,700.0
2025-04-05,900.0
2025-04-06,700.0
2025-04-07,1250.0
2025-04-08,900.0
2025-04-09,1100.0
2025-04-10,900.0
2025-04-11,1200.0
2025-04-12,1100.0
2025-04-13,1200.0
2025-04-14,900.0
2025-04-15,900.0
2025-04-16,900.0
2025-04-17,900.0
2025-04-18,900.0
2025-04-19,900.0
2025-04-20,900.0
2025-04-21,1100.0
2025-04-22,900.0
2025-04-23,900.0
2025-04-24,900.0
2025-04-25,900.0
2025-04-26,1200.0
2025-04-27,900.0
2025-04-28,1100.0
2025-04-29,900.0
2025-04-30,900.0
2025-05-01,900.0
2025-05-02,700.0
2025-05-03,900.0
2025-05-04,900.0
2025-05-05,900.0
2025-05-06,900.0
2025-05-07,900.0
2025-05-08,700.0
2025-05-09,700.0
2025-05-10,900.0
2025-05-11,900.0
2025-05-12,900.0
2025-05-13,1100.0
2025-05-14,900.0
2025-05-15,900.0
2025-05-16,900.0
2025-05-17,900.0
2025-05-18,900.0
2025-05-19,900.0
2025-05-20,900.0
2025-05-21,900.0
2025-05-22,2750.0
2025-05-23,1750.0
2025-05-24,1200.0
2025-05-25,1250.0
2025-05-26,1100.0
2025-05-27,1100.0
2025-05-28,1100.0
2025-05-29,1500.0
2025-05-30,1100.0
2025-05-31,900.0
2025-06-01,1100.0
2025-06-02,1100.0
2025-06-03,1400.0
2025-06-04,1400.0
2025-06-05,1500.0
2025-06-06,1500.0
2025-06-07,1400.0
2025-06-08,1400.0
2025-06-09,1250.0
2025-06-10,1400.0
2025-06-11,2400.0
2025-06-12,1750.0
2025-06-13,1400.0
2025-06-14,1800.0
2025-06-15,1250.0
2025-06-16,1250.0
2025-06-17,1800.0
2025-06-18,1500.0
2025-06-19,1800.0
2025-06-20,1500.0
2025-06-21,1500.0
